"Reporting Starts","Reporting Ends","Ad Set Name","DMA Region",Budget,"Budget Type","Amount Spent (USD)","Amount Spent Today (USD)","CTR (All)","CTR (Link Click-Through Rate)","CPC (Cost per Link Click) (USD)","Link Clicks","Cost per Website Lead (USD)","Website Leads","Cost per Lead (Form) (USD)","Leads (Form)","Offer Claims","Cost per Offer Claim (USD)","Cost per Website Content Views (USD)","Cost per Website Purchase (USD)","Cost per Page Like (USD)","Post Reactions"
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,"St. Louis",35,Lifetime,0.04,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,Rockford,35,Lifetime,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,Shreveport,35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,"Kansas City",35,Lifetime,0.03,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,Milwaukee,35,Lifetime,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,Houston,35,Lifetime,0.11,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,"New Orleans",35,Lifetime,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,"Dallas-Ft. Worth",35,Lifetime,0.18,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,"Monroe-El Dorado",35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,"Birmingham (Ann And Tusc)",35,Lifetime,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,Austin,35,Lifetime,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,Harlingen-Wslco-Brnsvl-Mca,35,Lifetime,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,Memphis,35,Lifetime,0.09,0,7.6923076923077,7.6923076923077,0.09,1,,,,,,,0.09,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,"Lafayette, LA",35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,Greenwood-Greenville,35,Lifetime,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,"Oklahoma City",35,Lifetime,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,Lubbock,35,Lifetime,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,"Panama City",35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,Nashville,35,Lifetime,0.07,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,"Ft. Smith-Fay-Sprngdl-Rgrs",35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,Tulsa,35,Lifetime,0.04,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,"Columbus-Tupelo-W Pnt-Hstn",35,Lifetime,0.03,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,"Mobile-Pensacola (Ft Walt)",35,Lifetime,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,"Huntsville-Decatur (Flor)",35,Lifetime,0.06,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,"Beaumont-Port Arthur",35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,"Little Rock-Pine Bluff",35,Lifetime,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,Montgomery-Selma,35,Lifetime,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,Tyler-Longview(Lfkn&Ncgd),35,Lifetime,0.04,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,Hattiesburg-Laurel,35,Lifetime,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,Meridian,35,Lifetime,0.03,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,"Baton Rouge",35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,"Jackson, MS",35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,"Fargo-Valley City",35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,Biloxi-Gulfport,35,Lifetime,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,"Phoenix (Prescott)",35,Lifetime,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,"El Paso (Las Cruces)",35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,"Los Angeles",35,Lifetime,0.09,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,"San Francisco-Oak-San Jose",35,Lifetime,0.06,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,Seattle-Tacoma,35,Lifetime,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Offer_Course1_20150508_LkPgLatCarDFPow_Mobile,"Las Vegas",35,Lifetime,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"New York",35,Lifetime,0.3,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Binghamton,35,Lifetime,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Macon,35,Lifetime,0.2,0,33.333333333333,,,,,,,,,,,,,1
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Philadelphia,35,Lifetime,0.3,0,16.666666666667,,,,,,,,,,,,,1
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Detroit,35,Lifetime,0.21,0,7.6923076923077,,,,,,,,,,,,,1
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Savannah,35,Lifetime,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Pittsburgh,35,Lifetime,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Ft. Wayne",35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Cleveland-Akron (Canton)",35,Lifetime,0.09,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Washington, DC (Hagrstwn)",35,Lifetime,0.15,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Baltimore,35,Lifetime,0.23,0,9.0909090909091,,,,,,,,,,,,,1
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Flint-Saginaw-Bay City",35,Lifetime,0.07,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Buffalo,35,Lifetime,0.08,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Cincinnati,35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Charlotte,35,Lifetime,0.15,0,10,,,,,,,,,,,,,1
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Greensboro-H.Point-W.Salem,35,Lifetime,0.05,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Charleston, SC",35,Lifetime,0.06,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Augusta-Aiken,35,Lifetime,0.05,0,33.333333333333,,,,,,,,,,,,,1
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Columbus, GA (Opelika, Al)",35,Lifetime,0.04,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Atlanta,35,Lifetime,0.39,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Albany, GA",35,Lifetime,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Indianapolis,35,Lifetime,0.15,0,20,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Miami-Ft. Lauderdale",35,Lifetime,0.18,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Louisville,35,Lifetime,0.03,0,14.285714285714,,,,,,,,,,,,,1
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Tallahassee-Thomasville,35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Hartford & New Haven",35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Orlando-Daytona Bch-Melbrn",35,Lifetime,0.12,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Columbus, OH",35,Lifetime,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Bangor,35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Tampa-St. Pete (Sarasota)",35,Lifetime,0.17,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Lexington,35,Lifetime,0.09,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Norfolk-Portsmth-Newpt Nws",35,Lifetime,0.09,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Greenville-N.Bern-Washngtn,35,Lifetime,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Columbia, SC",35,Lifetime,0.09,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Wilmington,35,Lifetime,0.03,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Lansing,35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Richmond-Petersburg,35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Knoxville,35,Lifetime,0.09,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Raleigh-Durham (Fayetvlle)",35,Lifetime,0.24,0,10,,,,,,,,,,0.24,,,1
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Jacksonville,35,Lifetime,0.03,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Harrisburg-Lncstr-Leb-York,35,Lifetime,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Greenvll-Spart-Ashevll-And,35,Lifetime,0.13,0,33.333333333333,,,,,,,,,,,,,1
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Myrtle Beach-Florence",35,Lifetime,0.03,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Chattanooga,35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Wilkes Barre-Scranton-Hztn",35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"South Bend-Elkhart",35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Chicago,35,Lifetime,0.08,0,14.285714285714,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"St. Louis",35,Lifetime,0.04,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Rockford,35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Shreveport,35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Minneapolis-St. Paul",35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Milwaukee,35,Lifetime,0.18,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Houston,35,Lifetime,0.29,0,9.0909090909091,,,,,,,,,,,,,1
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"New Orleans",35,Lifetime,0.06,0,20,,,,,,,,,,,,,1
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Dallas-Ft. Worth",35,Lifetime,0.51,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Waco-Temple-Bryan,35,Lifetime,0.06,0,50,25,0.06,1,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Monroe-El Dorado",35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Birmingham (Ann And Tusc)",35,Lifetime,0.12,0,18.181818181818,,,,,,,,,,,,,2
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Memphis,35,Lifetime,0.03,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"San Antonio",35,Lifetime,0.1,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Lake Charles",35,Lifetime,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Alexandria, LA",35,Lifetime,0.02,0,100,,,,,,,,,,,,,1
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Omaha,35,Lifetime,0.03,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Panama City",35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Nashville,35,Lifetime,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Abilene-Sweetwater,35,Lifetime,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Tulsa,35,Lifetime,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Columbus-Tupelo-W Pnt-Hstn",35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Mobile-Pensacola (Ft Walt)",35,Lifetime,0.11,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Little Rock-Pine Bluff",35,Lifetime,0.04,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Montgomery-Selma,35,Lifetime,0.03,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Hattiesburg-Laurel,35,Lifetime,0.09,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Baton Rouge",35,Lifetime,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Jackson, MS",35,Lifetime,0.09,0,16.666666666667,,,,,,,,,,,,,1
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Biloxi-Gulfport,35,Lifetime,0.12,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Denver,35,Lifetime,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Phoenix (Prescott)",35,Lifetime,0.04,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Los Angeles",35,Lifetime,0.47,0,14.285714285714,,,,,,,,,,,,,2
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"San Francisco-Oak-San Jose",35,Lifetime,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Seattle-Tacoma,35,Lifetime,0.08,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"San Diego",35,Lifetime,0.05,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,"Las Vegas",35,Lifetime,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Sacramnto-Stkton-Modesto,35,Lifetime,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Course1_ImpPg_Dej_LkPage_Mobile,Fresno-Visalia,35,Lifetime,0.03,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,"New York",35,Lifetime,0.14,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,Philadelphia,35,Lifetime,0.13,0,4,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,Detroit,35,Lifetime,0.04,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,"Boston (Manchester)",35,Lifetime,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,Pittsburgh,35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,"Cleveland-Akron (Canton)",35,Lifetime,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,"Washington, DC (Hagrstwn)",35,Lifetime,0.09,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,Baltimore,35,Lifetime,0.05,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,"Flint-Saginaw-Bay City",35,Lifetime,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,Buffalo,35,Lifetime,0.03,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,Cincinnati,35,Lifetime,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,Charlotte,35,Lifetime,0.03,0,20,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,Greensboro-H.Point-W.Salem,35,Lifetime,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,"Charleston, SC",35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,Indianapolis,35,Lifetime,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,"Miami-Ft. Lauderdale",35,Lifetime,0.03,0,14.285714285714,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,Tallahassee-Thomasville,35,Lifetime,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,"Tri-Cities, TN-VA",35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,"Orlando-Daytona Bch-Melbrn",35,Lifetime,0.04,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,"Columbus, OH",35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,"Tampa-St. Pete (Sarasota)",35,Lifetime,0.05,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,Lexington,35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,Dayton,35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,"Norfolk-Portsmth-Newpt Nws",35,Lifetime,0.04,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,Greenville-N.Bern-Washngtn,35,Lifetime,0.04,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,"Columbia, SC",35,Lifetime,0.04,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,"West Palm Beach-Ft. Pierce",35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,Lansing,35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,Richmond-Petersburg,35,Lifetime,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,"Raleigh-Durham (Fayetvlle)",35,Lifetime,0.09,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,Jacksonville,35,Lifetime,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,"Grand Rapids-Kalmzoo-B.Crk",35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,Harrisburg-Lncstr-Leb-York,35,Lifetime,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,Greenvll-Spart-Ashevll-And,35,Lifetime,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,"Myrtle Beach-Florence",35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,Roanoke-Lynchburg,35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,"Johnstown-Altoona-St Colge",35,Lifetime,0.03,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,Salisbury,35,Lifetime,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,"Corpus Christi",35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,Chicago,35,Lifetime,0.09,0,23.529411764706,5.8823529411765,0.09,1,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,Dothan,35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,"St. Louis",35,Lifetime,0.05,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,Rockford,35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,Shreveport,35,Lifetime,0.02,0,33.333333333333,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,"Kansas City",35,Lifetime,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,Milwaukee,35,Lifetime,0.04,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,Houston,35,Lifetime,0.09,0,5.2631578947368,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,"Springfield, MO",35,Lifetime,0.01,0,200,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,"New Orleans",35,Lifetime,0.04,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,SFSMotCarDev_Scared3552_PageClick,"Dallas-Ft. Worth",35,Lifetime,0.05,0,0,,,,,,,,,,,,,
